tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,dog_type,rating,dog_breed
6.91445E+17,1/25/2016 2:17,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",12,10,Bailey,None,None,None,None,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese_mountain_dog,0.767563,TRUE,Border_collie,0.0858046,TRUE,EntleBucher,0.0437693,TRUE,2750,889,,1.2,Bernese_mountain_dog
6.91417E+17,1/25/2016 0:26,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://twitter.com/dog_rates/status/691416866452082688/photo/1,13,10,,None,None,None,None,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104,TRUE,Irish_terrier,0.197314,TRUE,Airedale,0.0825146,TRUE,20037,8060,,1.3,Lakeland_terrier
6.91322E+17,1/24/2016 18:09,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://twitter.com/dog_rates/status/691321916024623104/photo/1,11,10,Molly,None,None,None,None,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,TRUE,German_shepherd,0.207897,TRUE,kelpie,0.0943533,TRUE,2674,693,,1.1,Rottweiler
6.91097E+17,1/24/2016 3:14,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://twitter.com/dog_rates/status/691096613310316544/photo/1,11,10,,None,None,None,None,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,borzoi,0.441269,TRUE,llama,0.27827,FALSE,Arabian_camel,0.0635035,FALSE,3071,928,,1.1,borzoi
6.9109E+17,1/24/2016 2:48,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,https://twitter.com/dog_rates/status/691090071332753408/photo/1,12,10,,None,None,None,None,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,barrow,0.241637,FALSE,tub,0.23845,FALSE,bathtub,0.167285,FALSE,1776,353,,1.2,None
6.9096E+17,1/23/2016 18:09,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",11,10,,None,None,None,None,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,golden_retriever,0.862964,TRUE,Labrador_retriever,0.0448653,TRUE,Saluki,0.0124678,TRUE,3721,1320,pupper,1.1,golden_retriever
6.90939E+17,1/23/2016 16:47,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",https://twitter.com/dog_rates/status/690938899477221376/photo/1,10,10,,None,None,None,None,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,geyser,0.370318,FALSE,seashore,0.274888,FALSE,beacon,0.046397,FALSE,4275,2099,,1,None
6.90933E+17,1/23/2016 16:22,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,https://twitter.com/dog_rates/status/690932576555528194/photo/1,12,10,Buddy,None,None,None,None,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,snorkel,0.526536,FALSE,muzzle,0.0480888,FALSE,scuba_diver,0.0342262,FALSE,3411,1081,,1.2,None
6.90736E+17,1/23/2016 3:20,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",13,10,Peaches,None,None,None,None,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,golden_retriever,0.883229,TRUE,Labrador_retriever,0.109635,TRUE,kuvasz,0.00279507,TRUE,3935,1341,,1.3,golden_retriever
6.90729E+17,1/23/2016 2:53,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,https://twitter.com/dog_rates/status/690728923253055490/photo/1,8,10,Vinscent,None,None,None,None,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,kuvasz,0.422806,TRUE,golden_retriever,0.291586,TRUE,Great_Pyrenees,0.0761892,TRUE,2258,541,,0.8,kuvasz
6.90691E+17,1/23/2016 0:21,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,https://twitter.com/dog_rates/status/690690673629138944/photo/1,10,10,Cedrick,None,None,None,None,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,bath_towel,0.194532,FALSE,radiator,0.127776,FALSE,Maltese_dog,0.0896246,TRUE,2414,845,,1,Maltese_dog
6.9065E+17,1/22/2016 21:39,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,https://twitter.com/dog_rates/status/690649993829576704/photo/1,11,10,Hazel,None,None,None,None,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,bighorn,0.215438,FALSE,hyena,0.137928,FALSE,Mexican_hairless,0.0981708,TRUE,1362,293,,1.1,Mexican_hairless
6.90597E+17,1/22/2016 18:09,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://twitter.com/dog_rates/status/690597161306841088/photo/1,11,10,Lolo,None,None,None,None,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,0.0974997,TRUE,koala,0.0919339,FALSE,sunglasses,0.0915048,FALSE,2041,636,,1.1,Lhasa
6.904E+17,1/22/2016 5:07,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",https://twitter.com/dog_rates/status/690400367696297985/photo/1,10,10,Eriq,None,None,None,None,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,0.426459,TRUE,papillon,0.317368,TRUE,Shetland_sheepdog,0.077616,TRUE,1947,475,,1,Pembroke
6.90374E+17,1/22/2016 3:24,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11,10,Phred,None,None,None,None,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,kuvasz,0.286345,TRUE,Labrador_retriever,0.107144,TRUE,ice_bear,0.0850858,FALSE,3390,905,,1.1,kuvasz
6.9036E+17,1/22/2016 2:28,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,https://twitter.com/dog_rates/status/690360449368465409/photo/1,9,10,,None,None,None,None,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,pug,0.686933,TRUE,French_bulldog,0.0763587,TRUE,Brabancon_griffon,0.035007,TRUE,2747,941,,0.9,pug
6.90249E+17,1/21/2016 19:04,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,https://twitter.com/dog_rates/status/690248561355657216/photo/1,11,10,Maxwell,None,None,None,None,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,motor_scooter,0.38269,FALSE,moped,0.318017,FALSE,pickup,0.0406254,FALSE,1745,434,,1.1,None
6.90022E+17,1/21/2016 4:03,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",https://twitter.com/dog_rates/status/690021994562220032/photo/1,10,10,Geoff,None,None,None,None,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,badger,0.28955,FALSE,weasel,0.0991402,FALSE,malamute,0.0406958,TRUE,2896,1091,,1,malamute
6.90016E+17,1/21/2016 3:38,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12,10,,None,None,pupper,None,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,malamute,0.949609,TRUE,Siberian_husky,0.0330837,TRUE,Eskimo_dog,0.0166627,TRUE,2605,779,pupper,1.2,malamute
6.90005E+17,1/21/2016 2:56,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",https://twitter.com/dog_rates/status/690005060500217858/photo/1,10,10,,None,None,None,None,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,0.270287,TRUE,Great_Pyrenees,0.114027,TRUE,teddy,0.0724748,FALSE,3807,1781,,1,Samoyed
6.89999E+17,1/21/2016 2:34,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,https://twitter.com/dog_rates/status/689999384604450816/photo/1,10,10,Covach,None,None,None,None,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,standard_poodle,0.444499,TRUE,English_springer,0.12983,TRUE,pug,0.0738057,TRUE,1483,394,,1,standard_poodle
6.89978E+17,1/21/2016 1:07,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,https://twitter.com/dog_rates/status/689977555533848577/photo/1,12,10,,None,None,None,None,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,cowboy_hat,0.291081,FALSE,Labrador_retriever,0.179625,TRUE,sombrero,0.121493,FALSE,1424,470,,1.2,Labrador_retriever
6.89905E+17,1/20/2016 20:21,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY","https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11,10,Gizmo,None,None,pupper,None,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,Pomeranian,0.943331,TRUE,Shetland_sheepdog,0.0236751,TRUE,chow,0.00716495,TRUE,2514,728,pupper,1.1,Pomeranian
6.89878E+17,1/20/2016 18:30,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,https://twitter.com/dog_rates/status/689877686181715968/photo/1,9,10,Durg,None,None,None,None,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Old_English_sheepdog,0.269155,TRUE,Tibetan_terrier,0.111496,TRUE,Lakeland_terrier,0.104939,TRUE,3148,1242,,0.9,Old_English_sheepdog
6.89836E+17,1/20/2016 15:44,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,https://twitter.com/dog_rates/status/689835978131935233/photo/1,11,10,Fynn,None,None,None,None,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,collie,0.600186,TRUE,Shetland_sheepdog,0.298939,TRUE,borzoi,0.0226156,TRUE,2250,792,,1.1,collie
6.89662E+17,1/20/2016 4:13,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,https://twitter.com/dog_rates/status/689661964914655233/photo/1,12,10,Luca,None,None,None,None,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Italian_greyhound,0.322818,TRUE,whippet,0.246966,TRUE,Chihuahua,0.122541,TRUE,3322,977,,1.2,Italian_greyhound
6.89659E+17,1/20/2016 4:03,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,https://twitter.com/dog_rates/status/689659372465688576/photo/1,8,10,Ricky,None,None,None,None,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,bustard,0.225221,FALSE,koala,0.0576253,FALSE,goose,0.0535689,FALSE,10752,4082,,0.8,None
6.89624E+17,1/20/2016 1:41,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10,10,Lucy,None,None,pupper,None,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,toy_poodle,0.279604,TRUE,mashed_potato,0.208564,FALSE,Labrador_retriever,0.0774809,TRUE,2313,676,pupper,1,toy_poodle
6.89599E+17,1/20/2016 0:03,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,https://twitter.com/dog_rates/status/689599056876867584/photo/1,11,10,,None,None,None,None,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,dogsled,0.426494,FALSE,cocker_spaniel,0.0731014,TRUE,Chihuahua,0.0703229,TRUE,12063,5833,,1.1,cocker_spaniel
6.89558E+17,1/19/2016 21:18,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,https://twitter.com/dog_rates/status/689557536375177216/photo/1,12,10,,None,None,None,None,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,Eskimo_dog,0.169482,TRUE,Siberian_husky,0.161655,TRUE,dingo,0.154414,FALSE,2126,483,,1.2,Eskimo_dog
6.89517E+17,1/19/2016 18:39,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,"https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1",12,10,Carl,None,None,None,None,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Pembroke,0.799319,TRUE,Cardigan,0.189537,TRUE,papillon,0.00338619,TRUE,3530,1510,,1.2,Pembroke
6.89289E+17,1/19/2016 3:32,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,https://twitter.com/dog_rates/status/689289219123089408/video/1,13,10,,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,snowmobile,0.254642,FALSE,assault_rifle,0.129558,FALSE,rifle,0.110875,FALSE,2341,994,,1.3,None
6.89284E+17,1/19/2016 3:10,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9,10,Chipson,None,None,None,None,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,Scotch_terrier,0.267979,TRUE,affenpinscher,0.199619,TRUE,cairn,0.127469,TRUE,3414,1160,,0.9,Scotch_terrier
6.89281E+17,1/19/2016 2:59,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,"https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1",10,10,Herald,None,None,None,None,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,Chihuahua,0.637546,TRUE,American_Staffordshire_terrier,0.150694,TRUE,Staffordshire_bullterrier,0.103953,TRUE,2072,752,,1,Chihuahua
6.89275E+17,1/19/2016 2:36,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10,10,Lucky,None,None,None,None,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,American_Staffordshire_terrier,0.215161,TRUE,Chesapeake_Bay_retriever,0.0790509,TRUE,Doberman,0.0702259,TRUE,1200,258,,1,American_Staffordshire_terrier
6.89154E+17,1/18/2016 18:36,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://twitter.com/dog_rates/status/689154315265683456/photo/1,9,10,,None,None,None,None,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,cocker_spaniel,0.816044,TRUE,golden_retriever,0.0541354,TRUE,Airedale,0.0306481,TRUE,3181,1055,,0.9,cocker_spaniel
6.89143E+17,1/18/2016 17:52,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10,10,Trip,None,None,pupper,None,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,English_springer,0.303781,TRUE,papillon,0.165132,TRUE,Welsh_springer_spaniel,0.149051,TRUE,2098,538,pupper,1,English_springer
6.88916E+17,1/18/2016 2:49,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11,10,,None,None,pupper,None,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,Pembroke,0.430544,TRUE,red_fox,0.206576,FALSE,Pomeranian,0.154352,TRUE,2840,918,pupper,1.1,Pembroke
6.88909E+17,1/18/2016 2:21,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8,10,Clarence,None,None,None,None,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,crane,0.158859,FALSE,pier,0.130016,FALSE,bell_cote,0.0877414,FALSE,2196,817,,0.8,None
6.88898E+17,1/18/2016 1:38,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,"https://twitter.com/dog_rates/status/688898160958271489/photo/1,https://twitter.com/dog_rates/status/688898160958271489/photo/1",10,10,,None,None,None,None,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,Ibizan_hound,0.85317,TRUE,Chihuahua,0.0398973,TRUE,Italian_greyhound,0.0352196,TRUE,2184,831,,1,Ibizan_hound
6.88894E+17,1/18/2016 1:22,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7,10,Hamrick,None,None,pupper,None,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg,hog,0.669996,FALSE,guinea_pig,0.077347,FALSE,hamster,0.0623982,FALSE,2325,733,pupper,0.7,None
6.88829E+17,1/17/2016 21:01,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9,10,Brad,None,None,None,None,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,Cardigan,0.614231,TRUE,skunk,0.139392,FALSE,toilet_tissue,0.0311582,FALSE,1429,393,,0.9,Cardigan
6.88805E+17,1/17/2016 19:27,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,"https://twitter.com/dog_rates/status/688804835492233216/photo/1,https://twitter.com/dog_rates/status/688804835492233216/photo/1,https://twitter.com/dog_rates/status/688804835492233216/photo/1",12,10,,None,None,None,None,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,malinois,0.199512,TRUE,German_shepherd,0.0967973,TRUE,Saluki,0.0828482,TRUE,1004,204,,1.2,malinois
6.8879E+17,1/17/2016 18:27,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://twitter.com/dog_rates/status/688789766343622656/photo/1,8,10,Pubert,None,None,None,None,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,American_Staffordshire_terrier,0.59966,TRUE,Staffordshire_bullterrier,0.380976,TRUE,bull_mastiff,0.00388902,TRUE,2308,697,,0.8,American_Staffordshire_terrier
6.88547E+17,1/17/2016 2:23,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,https://twitter.com/dog_rates/status/688547210804498433/photo/1,9,10,Frönq,None,None,None,None,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,papillon,0.531279,TRUE,Blenheim_spaniel,0.214197,TRUE,Border_collie,0.0538399,TRUE,2715,738,,0.9,papillon
6.88519E+17,1/17/2016 0:32,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12,10,,None,None,pupper,None,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,Pembroke,0.696372,TRUE,Cardigan,0.121052,TRUE,Shetland_sheepdog,0.050592,TRUE,2401,775,pupper,1.2,Pembroke
6.88385E+17,1/16/2016 15:40,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,"https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1",12,10,Louis,None,None,None,None,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,golden_retriever,0.900437,TRUE,cocker_spaniel,0.0222925,TRUE,sombrero,0.0149968,FALSE,9639,4699,,1.2,golden_retriever
6.88212E+17,1/16/2016 4:11,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://twitter.com/dog_rates/status/688211956440801280/video/1,13,10,Derby,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,bannister,0.369449,FALSE,four-poster,0.105307,FALSE,shoji,0.0987669,FALSE,2316,877,,1.3,None
6.88179E+17,1/16/2016 2:02,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10,10,Lizzie,None,None,pupper,None,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg,sorrel,0.81152,FALSE,horse_cart,0.0248201,FALSE,Arabian_camel,0.0151553,FALSE,2202,619,pupper,1,None
6.88117E+17,1/15/2016 21:52,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,https://twitter.com/dog_rates/status/688116655151435777/photo/1,10,10,,None,None,None,None,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,pug,0.973819,TRUE,Chihuahua,0.010891,TRUE,Staffordshire_bullterrier,0.00686389,TRUE,2941,823,,1,pug
6.88064E+17,1/15/2016 18:24,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11,10,Kilo,None,None,None,None,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,Eskimo_dog,0.240602,TRUE,Norwegian_elkhound,0.180369,TRUE,Siberian_husky,0.0907388,TRUE,1801,380,,1.1,Eskimo_dog
6.87827E+17,1/15/2016 2:41,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,"https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1",12,10,Louis,None,None,None,None,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,Pomeranian,0.99721,TRUE,Pekinese,0.000803241,TRUE,keeshond,0.000372515,TRUE,2833,1188,,1.2,Pomeranian
6.87819E+17,1/15/2016 2:08,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12,10,,None,None,pupper,None,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,Lakeland_terrier,0.873029,TRUE,soft-coated_wheaten_terrier,0.0609242,TRUE,toy_poodle,0.0170309,TRUE,2591,1002,pupper,1.2,Lakeland_terrier
6.87808E+17,1/15/2016 1:25,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://twitter.com/dog_rates/status/687807801670897665/photo/1,11,10,Trooper,None,None,None,None,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,Staffordshire_bullterrier,0.151113,TRUE,boxer,0.135697,TRUE,American_Staffordshire_terrier,0.0865912,TRUE,2492,742,,1.1,Staffordshire_bullterrier
6.87704E+17,1/14/2016 18:33,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,9,10,Blakely,None,None,pupper,None,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,miniature_pinscher,0.956063,TRUE,toy_terrier,0.0122306,TRUE,Chihuahua,0.00539748,TRUE,2538,884,pupper,0.9,miniature_pinscher
6.87665E+17,1/14/2016 15:57,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://twitter.com/dog_rates/status/687664829264453632/photo/1,11,10,Opal,None,None,None,None,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,pug,0.957365,TRUE,French_bulldog,0.0385587,TRUE,toy_poodle,0.000667361,TRUE,2010,536,,1.1,pug
6.87495E+17,1/14/2016 4:41,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://twitter.com/dog_rates/status/687494652870668288/photo/1,7,10,Marq,None,None,None,None,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,Rottweiler,0.391471,TRUE,miniature_pinscher,0.273595,TRUE,Tibetan_mastiff,0.0416919,TRUE,1978,605,,0.7,Rottweiler
6.87481E+17,1/14/2016 3:45,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,https://twitter.com/dog_rates/status/687480748861947905/photo/1,12,10,,None,None,None,None,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,English_springer,0.472273,TRUE,English_setter,0.166862,TRUE,Brittany_spaniel,0.163411,TRUE,1659,253,,1.2,English_springer
6.87476E+17,1/14/2016 3:28,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,11,10,Curtis,None,None,pupper,None,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,wood_rabbit,0.702725,FALSE,Angora,0.190659,FALSE,hare,0.105072,FALSE,2051,561,pupper,1.1,None
6.87461E+17,1/14/2016 2:25,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://twitter.com/dog_rates/status/687460506001633280/photo/1,10,10,Kramer,None,None,None,None,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,Boston_bull,0.223366,TRUE,boxer,0.183596,TRUE,French_bulldog,0.176916,TRUE,2132,570,,1,Boston_bull
